               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.034271,            0.011904,                   0,             0.89109,             0.57771,             0.65216,             0.35225,            0.046759,           0.0076826,                   0,            0.008845,            0.008845,            0.008845
                  16,            0.033971,             0.01173,                   0,             0.78755,             0.67401,             0.71725,             0.37497,            0.046328,           0.0075039,                   0,           0.0087625,           0.0087625,           0.0087625
                  17,            0.033146,            0.011784,                   0,             0.91485,             0.65396,             0.74203,             0.43631,            0.043201,           0.0072724,                   0,             0.00868,             0.00868,             0.00868
                  18,             0.03342,            0.011364,                   0,             0.86571,             0.54826,             0.65354,             0.36231,            0.047738,           0.0084171,                   0,           0.0085975,           0.0085975,           0.0085975
                  19,            0.033336,             0.01141,                   0,             0.86791,             0.57806,             0.67313,             0.36256,            0.047442,           0.0080862,                   0,            0.008515,            0.008515,            0.008515
                  20,            0.032953,            0.011461,                   0,             0.80929,             0.68443,             0.72169,             0.38635,            0.045869,           0.0075039,                   0,           0.0084325,           0.0084325,           0.0084325
                  21,            0.032471,            0.011307,                   0,             0.82703,             0.60117,             0.68313,             0.35377,            0.045636,           0.0076978,                   0,             0.00835,             0.00835,             0.00835
                  22,            0.032322,            0.011445,                   0,             0.71726,             0.48974,             0.57562,             0.32453,            0.051065,           0.0080919,                   0,           0.0082675,           0.0082675,           0.0082675
                  23,            0.031459,              0.0109,                   0,             0.83398,             0.60704,             0.69212,             0.39143,            0.045541,           0.0073146,                   0,            0.008185,            0.008185,            0.008185
                  24,            0.031749,            0.011032,                   0,             0.74845,             0.59331,             0.62955,             0.36523,            0.046702,           0.0075655,                   0,           0.0081025,           0.0081025,           0.0081025
                  25,            0.031328,             0.01095,                   0,             0.84936,              0.6393,             0.72127,             0.40421,            0.044421,           0.0081842,                   0,             0.00802,             0.00802,             0.00802
                  26,             0.03106,            0.010986,                   0,             0.72919,             0.60012,             0.62702,             0.35261,            0.049445,           0.0073275,                   0,           0.0079375,           0.0079375,           0.0079375
                  27,            0.030059,            0.010685,                   0,             0.90588,             0.70968,             0.75553,             0.43266,            0.042795,           0.0070012,                   0,            0.007855,            0.007855,            0.007855
                  28,            0.030478,            0.010609,                   0,             0.85883,             0.68622,             0.74221,             0.41764,            0.045207,           0.0072874,                   0,           0.0077725,           0.0077725,           0.0077725
                  29,            0.029942,            0.010443,                   0,             0.91173,             0.72727,              0.7767,             0.44107,            0.042442,           0.0070342,                   0,             0.00769,             0.00769,             0.00769
                  30,            0.029539,            0.010432,                   0,             0.92811,             0.73314,             0.77483,             0.43795,            0.043633,            0.007138,                   0,           0.0076075,           0.0076075,           0.0076075
                  31,            0.029545,             0.01029,                   0,             0.90874,             0.70381,             0.78537,             0.43591,             0.04289,           0.0073837,                   0,            0.007525,            0.007525,            0.007525
                  32,            0.029817,            0.010453,                   0,             0.91786,             0.66862,             0.76041,             0.41195,            0.043519,           0.0074681,                   0,           0.0074425,           0.0074425,           0.0074425
                  33,            0.029281,            0.010183,                   0,             0.91559,             0.66798,             0.73949,             0.42453,            0.045575,           0.0075575,                   0,             0.00736,             0.00736,             0.00736
                  34,            0.029106,            0.010688,                   0,             0.91303,             0.70806,             0.76433,             0.44469,            0.043239,           0.0073823,                   0,           0.0072775,           0.0072775,           0.0072775
                  35,            0.028779,            0.010333,                   0,             0.85981,             0.67449,             0.74927,             0.43081,             0.04382,           0.0070372,                   0,            0.007195,            0.007195,            0.007195
                  36,            0.028417,            0.010128,                   0,             0.85962,             0.66446,             0.73279,              0.3732,            0.047244,           0.0074781,                   0,           0.0071125,           0.0071125,           0.0071125
                  37,            0.028059,            0.010085,                   0,             0.89821,             0.67278,             0.73382,             0.40305,            0.044408,           0.0073645,                   0,             0.00703,             0.00703,             0.00703
                  38,            0.027782,            0.010043,                   0,             0.86395,             0.72627,             0.77048,             0.45802,            0.040603,           0.0069345,                   0,           0.0069475,           0.0069475,           0.0069475
                  39,            0.028525,            0.010178,                   0,             0.87477,             0.69501,             0.75762,             0.38803,            0.043845,           0.0077911,                   0,            0.006865,            0.006865,            0.006865
                  40,            0.027649,           0.0098816,                   0,             0.86386,             0.63636,             0.69372,             0.38424,            0.045776,           0.0077829,                   0,           0.0067825,           0.0067825,           0.0067825
                  41,            0.027373,           0.0099649,                   0,             0.88588,             0.68035,             0.75022,             0.42899,            0.043138,             0.00765,                   0,              0.0067,              0.0067,              0.0067
                  42,            0.027265,           0.0096899,                   0,             0.87461,             0.66862,             0.71386,              0.3821,            0.045398,            0.007788,                   0,           0.0066175,           0.0066175,           0.0066175
                  43,            0.027168,           0.0099847,                   0,             0.93805,             0.68915,             0.75573,             0.41535,            0.045046,           0.0069358,                   0,            0.006535,            0.006535,            0.006535
                  44,            0.027148,           0.0098012,                   0,             0.87761,             0.67155,             0.71758,             0.39048,            0.048305,           0.0074769,                   0,           0.0064525,           0.0064525,           0.0064525
                  45,            0.026525,            0.009756,                   0,             0.87485,             0.58944,             0.66705,              0.3892,            0.044189,           0.0082209,                   0,             0.00637,             0.00637,             0.00637
                  46,            0.026517,            0.010121,                   0,             0.86581,             0.67155,             0.75562,             0.43437,            0.041833,           0.0075346,                   0,           0.0062875,           0.0062875,           0.0062875
                  47,            0.026311,           0.0096631,                   0,             0.89422,             0.65689,             0.77677,             0.42822,            0.042936,           0.0072729,                   0,            0.006205,            0.006205,            0.006205
                  48,            0.026473,           0.0098423,                   0,              0.8613,             0.67449,             0.75069,             0.39693,            0.046648,           0.0070215,                   0,           0.0061225,           0.0061225,           0.0061225
                  49,            0.025928,           0.0093049,                   0,             0.93155,             0.69208,             0.77368,             0.40591,            0.044604,           0.0074513,                   0,             0.00604,             0.00604,             0.00604
                  50,            0.025742,           0.0094173,                   0,             0.94022,             0.69189,             0.77204,             0.45906,            0.042289,           0.0069823,                   0,           0.0059575,           0.0059575,           0.0059575
                  51,            0.026024,           0.0094405,                   0,             0.90944,             0.67736,             0.77057,             0.43447,            0.043087,           0.0072592,                   0,            0.005875,            0.005875,            0.005875
                  52,            0.025783,           0.0092117,                   0,             0.81888,             0.67617,             0.73955,             0.39988,            0.044484,           0.0075017,                   0,           0.0057925,           0.0057925,           0.0057925
                  53,            0.025613,           0.0093196,                   0,             0.91578,             0.69208,             0.75206,             0.35721,            0.047986,           0.0074238,                   0,             0.00571,             0.00571,             0.00571
                  54,             0.02561,           0.0094024,                   0,             0.91633,             0.67445,               0.759,             0.38204,            0.046276,           0.0076855,                   0,           0.0056275,           0.0056275,           0.0056275
                  55,            0.025266,           0.0093478,                   0,             0.84993,             0.67742,             0.69364,             0.34567,            0.046417,           0.0076131,                   0,            0.005545,            0.005545,            0.005545
                  56,            0.024788,           0.0091022,                   0,             0.92975,             0.72141,             0.78884,             0.43664,            0.042912,           0.0070809,                   0,           0.0054625,           0.0054625,           0.0054625
                  57,             0.02468,           0.0093505,                   0,             0.84598,              0.6305,             0.70713,             0.35752,            0.047315,           0.0082296,                   0,             0.00538,             0.00538,             0.00538
                  58,             0.02512,           0.0091568,                   0,             0.93066,             0.70968,             0.79358,             0.46506,             0.04127,           0.0068069,                   0,           0.0052975,           0.0052975,           0.0052975
                  59,            0.024676,           0.0087963,                   0,             0.86216,             0.66035,             0.74913,             0.40212,             0.04495,           0.0072894,                   0,            0.005215,            0.005215,            0.005215
                  60,            0.024588,           0.0088684,                   0,             0.95132,             0.71554,             0.78828,             0.43132,             0.04191,            0.006824,                   0,           0.0051325,           0.0051325,           0.0051325
                  61,            0.024521,           0.0089959,                   0,             0.90812,             0.72459,             0.79593,              0.4246,            0.043142,           0.0072219,                   0,             0.00505,             0.00505,             0.00505
                  62,            0.024024,           0.0087869,                   0,             0.91314,             0.70907,             0.75422,             0.40518,            0.046576,           0.0072652,                   0,           0.0049675,           0.0049675,           0.0049675
                  63,             0.02411,           0.0089022,                   0,             0.86664,             0.64809,             0.72117,             0.42899,            0.044094,           0.0073855,                   0,            0.004885,            0.004885,            0.004885
                  64,            0.023805,           0.0087035,                   0,             0.87406,             0.69201,             0.74705,             0.42013,            0.043378,           0.0077781,                   0,           0.0048025,           0.0048025,           0.0048025
                  65,            0.023539,            0.008695,                   0,             0.93846,             0.71554,             0.79548,              0.4397,            0.042688,           0.0073932,                   0,             0.00472,             0.00472,             0.00472
                  66,            0.023745,           0.0086162,                   0,             0.93371,             0.66276,             0.74843,             0.41453,            0.045257,           0.0070492,                   0,           0.0046375,           0.0046375,           0.0046375
                  67,            0.023744,           0.0087705,                   0,             0.90005,             0.71848,               0.785,             0.41112,            0.043458,           0.0073253,                   0,            0.004555,            0.004555,            0.004555
                  68,            0.023329,            0.008699,                   0,             0.90039,              0.6892,             0.76992,             0.44042,             0.04364,           0.0073285,                   0,           0.0044725,           0.0044725,           0.0044725
                  69,             0.02337,            0.008691,                   0,             0.91054,             0.71554,             0.77147,             0.41977,            0.043878,           0.0070576,                   0,             0.00439,             0.00439,             0.00439
                  70,            0.023575,           0.0088181,                   0,             0.90549,             0.68622,             0.77209,             0.43874,            0.044747,           0.0075218,                   0,           0.0043075,           0.0043075,           0.0043075
